,customer_id,basket,date_of_purchase
1291,C41,"[{'product_id': 'P37', 'price': 771}, {'product_id': 'P38', 'price': 4}, {'product_id': 'P38', 'price': 1963}]",2019-01-06 05:25:00
1292,C38,"[{'product_id': 'P36', 'price': 1246}, {'product_id': 'P36', 'price': 1234}, {'product_id': 'P36', 'price': 1096}]",2019-01-06 21:23:00
1293,C35,"[{'product_id': 'P41', 'price': 1355}, {'product_id': 'P44', 'price': 1534}, {'product_id': 'P58', 'price': 1971}]",2019-01-06 16:21:00
1294,C30,"[{'product_id': 'P61', 'price': 1667}, {'product_id': 'P62', 'price': 748}]",2019-01-06 08:12:00
1295,C21,"[{'product_id': 'P31', 'price': 1385}, {'product_id': 'P34', 'price': 1103}]",2019-01-06 22:38:00
1296,C15,"[{'product_id': 'P15', 'price': 1765}, {'product_id': 'P21', 'price': 184}, {'product_id': 'P19', 'price': 1694}]",2019-01-06 08:39:00
1297,C8,"[{'product_id': 'P10', 'price': 1002}, {'product_id': 'P05', 'price': 1477}, {'product_id': 'P08', 'price': 1910}]",2019-01-06 10:47:00
1298,C4,"[{'product_id': 'P39', 'price': 1106}]",2019-01-06 10:42:00
1299,C3,"[{'product_id': 'P23', 'price': 248}, {'product_id': 'P34', 'price': 867}]",2019-01-06 11:07:00
1300,C136,"[{'product_id': 'P22', 'price': 309}, {'product_id': 'P32', 'price': 1873}]",2019-01-05 12:18:00
1301,C133,"[{'product_id': 'P53', 'price': 127}, {'product_id': 'P42', 'price': 125}, {'product_id': 'P47', 'price': 1331}]",2019-01-05 14:14:00
1302,C125,"[{'product_id': 'P32', 'price': 911}, {'product_id': 'P28', 'price': 406}]",2019-01-05 20:19:00
1303,C112,"[{'product_id': 'P06', 'price': 1246}, {'product_id': 'P02', 'price': 452}]",2019-01-05 10:55:00
1304,C108,"[{'product_id': 'P09', 'price': 1965}, {'product_id': 'P10', 'price': 1778}]",2019-01-05 10:42:00
1305,C98,"[{'product_id': 'P50', 'price': 1678}]",2019-01-05 20:03:00
1306,C92,"[{'product_id': 'P30', 'price': 183}]",2019-01-05 15:27:00
1307,C79,"[{'product_id': 'P35', 'price': 393}]",2019-01-05 23:23:00
1308,C67,"[{'product_id': 'P31', 'price': 1845}, {'product_id': 'P27', 'price': 750}, {'product_id': 'P32', 'price': 1557}]",2019-01-05 11:14:00
1309,C64,"[{'product_id': 'P23', 'price': 1115}, {'product_id': 'P25', 'price': 338}]",2019-01-05 06:16:00
1310,C55,"[{'product_id': 'P25', 'price': 1164}, {'product_id': 'P34', 'price': 1292}, {'product_id': 'P34', 'price': 1880}]",2019-01-05 11:00:00
1311,C54,"[{'product_id': 'P55', 'price': 518}]",2019-01-05 22:48:00
1312,C52,"[{'product_id': 'P32', 'price': 1776}, {'product_id': 'P26', 'price': 1876}, {'product_id': 'P29', 'price': 33}]",2019-01-05 19:07:00
1313,C48,"[{'product_id': 'P61', 'price': 1932}, {'product_id': 'P64', 'price': 46}, {'product_id': 'P63', 'price': 1645}]",2019-01-05 10:10:00
1314,C45,"[{'product_id': 'P61', 'price': 1025}, {'product_id': 'P63', 'price': 1972}, {'product_id': 'P61', 'price': 1768}]",2019-01-05 12:09:00
1315,C42,"[{'product_id': 'P40', 'price': 194}]",2019-01-05 06:19:00
1316,C41,"[{'product_id': 'P38', 'price': 852}]",2019-01-05 10:30:00
1317,C39,"[{'product_id': 'P27', 'price': 823}, {'product_id': 'P34', 'price': 331}]",2019-01-05 10:00:00
1318,C27,"[{'product_id': 'P34', 'price': 442}, {'product_id': 'P34', 'price': 1688}, {'product_id': 'P27', 'price': 450}]",2019-01-05 23:53:00
1319,C24,"[{'product_id': 'P32', 'price': 1958}, {'product_id': 'P27', 'price': 1281}]",2019-01-05 21:54:00
1320,C21,"[{'product_id': 'P30', 'price': 1420}, {'product_id': 'P24', 'price': 655}]",2019-01-05 13:10:00
1321,C14,"[{'product_id': 'P54', 'price': 1444}, {'product_id': 'P50', 'price': 1930}]",2019-01-05 18:42:00
1322,C13,"[{'product_id': 'P23', 'price': 1176}, {'product_id': 'P25', 'price': 7}]",2019-01-05 19:54:00
1323,C8,"[{'product_id': 'P38', 'price': 791}, {'product_id': 'P37', 'price': 1391}]",2019-01-05 05:40:00
1324,C5,"[{'product_id': 'P35', 'price': 1321}, {'product_id': 'P38', 'price': 1754}, {'product_id': 'P38', 'price': 1781}]",2019-01-05 23:46:00
1325,C137,"[{'product_id': 'P64', 'price': 1339}, {'product_id': 'P61', 'price': 195}]",2019-01-04 15:38:00
1326,C129,"[{'product_id': 'P59', 'price': 777}]",2019-01-04 18:30:00
1327,C126,"[{'product_id': 'P04', 'price': 739}, {'product_id': 'P09', 'price': 1025}, {'product_id': 'P02', 'price': 145}]",2019-01-04 05:20:00
1328,C117,"[{'product_id': 'P50', 'price': 1540}, {'product_id': 'P52', 'price': 473}]",2019-01-04 14:09:00
1329,C105,"[{'product_id': 'P38', 'price': 1397}, {'product_id': 'P36', 'price': 1773}]",2019-01-04 16:10:00
1330,C103,"[{'product_id': 'P31', 'price': 1521}, {'product_id': 'P33', 'price': 952}]",2019-01-04 18:05:00
1331,C91,"[{'product_id': 'P33', 'price': 704}, {'product_id': 'P29', 'price': 653}]",2019-01-04 17:31:00
1332,C88,"[{'product_id': 'P47', 'price': 1153}, {'product_id': 'P45', 'price': 390}, {'product_id': 'P57', 'price': 395}]",2019-01-04 04:16:00
1333,C72,"[{'product_id': 'P63', 'price': 504}]",2019-01-04 16:33:00
1334,C65,"[{'product_id': 'P32', 'price': 206}, {'product_id': 'P22', 'price': 18}]",2019-01-04 12:59:00
1335,C63,"[{'product_id': 'P26', 'price': 919}, {'product_id': 'P32', 'price': 424}]",2019-01-04 13:51:00
1336,C55,"[{'product_id': 'P22', 'price': 761}, {'product_id': 'P33', 'price': 1929}]",2019-01-04 06:03:00
1337,C54,"[{'product_id': 'P61', 'price': 544}, {'product_id': 'P62', 'price': 144}]",2019-01-04 23:31:00
1338,C49,"[{'product_id': 'P31', 'price': 701}]",2019-01-04 11:04:00
1339,C47,"[{'product_id': 'P06', 'price': 754}, {'product_id': 'P04', 'price': 1148}, {'product_id': 'P08', 'price': 536}]",2019-01-04 03:41:00
1340,C45,"[{'product_id': 'P63', 'price': 967}, {'product_id': 'P62', 'price': 786}]",2019-01-04 08:58:00
1341,C28,"[{'product_id': 'P51', 'price': 1254}, {'product_id': 'P50', 'price': 896}]",2019-01-04 23:11:00
1342,C23,"[{'product_id': 'P63', 'price': 547}, {'product_id': 'P61', 'price': 761}, {'product_id': 'P61', 'price': 1107}]",2019-01-04 08:22:00
1343,C21,"[{'product_id': 'P33', 'price': 1809}, {'product_id': 'P33', 'price': 4}]",2019-01-04 07:57:00
1344,C8,"[{'product_id': 'P48', 'price': 769}]",2019-01-04 09:50:00
1345,C5,"[{'product_id': 'P10', 'price': 1062}, {'product_id': 'P11', 'price': 1284}, {'product_id': 'P02', 'price': 1303}]",2019-01-04 11:05:00
1346,C134,"[{'product_id': 'P04', 'price': 1662}, {'product_id': 'P10', 'price': 432}]",2019-01-03 11:32:00
1347,C126,"[{'product_id': 'P38', 'price': 211}]",2019-01-03 19:27:00
1348,C117,"[{'product_id': 'P24', 'price': 1566}, {'product_id': 'P30', 'price': 567}, {'product_id': 'P29', 'price': 412}]",2019-01-03 10:50:00
1349,C103,"[{'product_id': 'P25', 'price': 984}]",2019-01-03 16:39:00
1350,C96,"[{'product_id': 'P36', 'price': 977}]",2019-01-03 22:51:00
1351,C88,"[{'product_id': 'P50', 'price': 1303}, {'product_id': 'P44', 'price': 1930}, {'product_id': 'P48', 'price': 1248}]",2019-01-03 15:11:00
1352,C79,"[{'product_id': 'P28', 'price': 1401}, {'product_id': 'P29', 'price': 768}]",2019-01-03 11:59:00
1353,C59,"[{'product_id': 'P49', 'price': 878}, {'product_id': 'P52', 'price': 1444}, {'product_id': 'P52', 'price': 528}]",2019-01-03 19:55:00
1354,C56,"[{'product_id': 'P48', 'price': 779}, {'product_id': 'P55', 'price': 1003}]",2019-01-03 22:50:00
1355,C51,"[{'product_id': 'P63', 'price': 1185}, {'product_id': 'P64', 'price': 1941}]",2019-01-03 17:56:00
1356,C44,"[{'product_id': 'P37', 'price': 1974}, {'product_id': 'P39', 'price': 1684}]",2019-01-03 15:41:00
1357,C35,"[{'product_id': 'P38', 'price': 529}, {'product_id': 'P35', 'price': 457}]",2019-01-03 10:49:00
1358,C34,"[{'product_id': 'P57', 'price': 859}, {'product_id': 'P41', 'price': 1776}, {'product_id': 'P41', 'price': 205}]",2019-01-03 20:24:00
1359,C33,"[{'product_id': 'P03', 'price': 1656}, {'product_id': 'P11', 'price': 1188}, {'product_id': 'P10', 'price': 1763}]",2019-01-03 10:53:00
1360,C30,"[{'product_id': 'P62', 'price': 1253}]",2019-01-03 14:27:00
1361,C29,"[{'product_id': 'P38', 'price': 462}]",2019-01-03 03:06:00
1362,C23,"[{'product_id': 'P62', 'price': 1725}, {'product_id': 'P61', 'price': 1024}, {'product_id': 'P62', 'price': 1279}]",2019-01-03 18:36:00
1363,C20,"[{'product_id': 'P47', 'price': 1027}, {'product_id': 'P43', 'price': 1118}, {'product_id': 'P48', 'price': 1380}]",2019-01-03 23:00:00
1364,C18,"[{'product_id': 'P64', 'price': 1761}]",2019-01-03 21:22:00
1365,C6,"[{'product_id': 'P50', 'price': 1012}]",2019-01-03 08:22:00
1366,C2,"[{'product_id': 'P39', 'price': 225}]",2019-01-03 20:43:00
1367,C136,"[{'product_id': 'P34', 'price': 717}, {'product_id': 'P32', 'price': 1307}, {'product_id': 'P27', 'price': 419}]",2019-01-02 20:42:00
1368,C125,"[{'product_id': 'P27', 'price': 1794}]",2019-01-02 09:50:00
1369,C120,"[{'product_id': 'P29', 'price': 1338}]",2019-01-02 18:15:00
1370,C117,"[{'product_id': 'P29', 'price': 151}, {'product_id': 'P29', 'price': 641}]",2019-01-02 11:28:00
1371,C115,"[{'product_id': 'P34', 'price': 1844}]",2019-01-02 14:00:00
1372,C102,"[{'product_id': 'P36', 'price': 1904}, {'product_id': 'P40', 'price': 1016}, {'product_id': 'P37', 'price': 659}]",2019-01-02 04:24:00
1373,C86,"[{'product_id': 'P39', 'price': 43}]",2019-01-02 15:55:00
1374,C83,"[{'product_id': 'P56', 'price': 976}]",2019-01-02 19:28:00
1375,C82,"[{'product_id': 'P47', 'price': 1066}, {'product_id': 'P44', 'price': 602}]",2019-01-02 22:22:00
1376,C75,"[{'product_id': 'P15', 'price': 1708}, {'product_id': 'P17', 'price': 863}, {'product_id': 'P21', 'price': 1019}]",2019-01-02 21:48:00
1377,C63,"[{'product_id': 'P63', 'price': 1465}, {'product_id': 'P62', 'price': 1620}, {'product_id': 'P64', 'price': 214}]",2019-01-02 10:14:00
1378,C61,"[{'product_id': 'P29', 'price': 141}, {'product_id': 'P25', 'price': 565}]",2019-01-02 07:08:00
1379,C55,"[{'product_id': 'P29', 'price': 1194}]",2019-01-02 03:00:00
1380,C51,"[{'product_id': 'P26', 'price': 1040}, {'product_id': 'P29', 'price': 159}, {'product_id': 'P24', 'price': 480}]",2019-01-02 16:52:00
1381,C43,"[{'product_id': 'P25', 'price': 1076}, {'product_id': 'P25', 'price': 65}, {'product_id': 'P29', 'price': 261}]",2019-01-02 13:31:00
1382,C39,"[{'product_id': 'P39', 'price': 144}, {'product_id': 'P37', 'price': 866}]",2019-01-02 12:00:00
1383,C38,"[{'product_id': 'P35', 'price': 1959}]",2019-01-02 13:39:00
1384,C34,"[{'product_id': 'P49', 'price': 707}, {'product_id': 'P43', 'price': 1721}]",2019-01-02 07:21:00
1385,C24,"[{'product_id': 'P41', 'price': 897}]",2019-01-02 04:15:00
1386,C13,"[{'product_id': 'P28', 'price': 804}]",2019-01-02 11:27:00
1387,C8,"[{'product_id': 'P07', 'price': 1280}]",2019-01-02 13:04:00
1388,C133,"[{'product_id': 'P55', 'price': 951}]",2019-01-01 15:23:00
1389,C130,"[{'product_id': 'P37', 'price': 1949}]",2019-01-01 12:18:00
1390,C129,"[{'product_id': 'P11', 'price': 1709}, {'product_id': 'P05', 'price': 638}]",2019-01-01 16:39:00
1391,C128,"[{'product_id': 'P20', 'price': 82}, {'product_id': 'P17', 'price': 941}]",2019-01-01 23:41:00
1392,C114,"[{'product_id': 'P54', 'price': 1289}]",2019-01-01 20:28:00
1393,C112,"[{'product_id': 'P37', 'price': 1757}, {'product_id': 'P36', 'price': 78}]",2019-01-01 05:59:00
1394,C99,"[{'product_id': 'P30', 'price': 699}, {'product_id': 'P26', 'price': 1537}]",2019-01-01 08:15:00
1395,C92,"[{'product_id': 'P32', 'price': 1941}, {'product_id': 'P27', 'price': 1672}, {'product_id': 'P26', 'price': 429}]",2019-01-01 22:58:00
1396,C74,"[{'product_id': 'P37', 'price': 962}, {'product_id': 'P40', 'price': 1936}]",2019-01-01 13:11:00
1397,C73,"[{'product_id': 'P60', 'price': 1604}, {'product_id': 'P54', 'price': 164}, {'product_id': 'P41', 'price': 937}]",2019-01-01 23:00:00
1398,C67,"[{'product_id': 'P04', 'price': 121}, {'product_id': 'P08', 'price': 569}, {'product_id': 'P03', 'price': 206}]",2019-01-01 16:37:00
1399,C61,"[{'product_id': 'P26', 'price': 1147}]",2019-01-01 07:31:00
1400,C57,"[{'product_id': 'P23', 'price': 953}, {'product_id': 'P32', 'price': 1522}]",2019-01-01 16:44:00
1401,C45,"[{'product_id': 'P63', 'price': 1980}, {'product_id': 'P64', 'price': 1411}]",2019-01-01 06:33:00
1402,C38,"[{'product_id': 'P12', 'price': 1745}, {'product_id': 'P01', 'price': 1602}]",2019-01-01 16:48:00
1403,C13,"[{'product_id': 'P22', 'price': 181}, {'product_id': 'P26', 'price': 513}]",2019-01-01 10:31:00
1404,C12,"[{'product_id': 'P52', 'price': 1191}, {'product_id': 'P43', 'price': 680}, {'product_id': 'P48', 'price': 13}]",2019-01-01 07:34:00
1405,C5,"[{'product_id': 'P40', 'price': 496}, {'product_id': 'P39', 'price': 1890}, {'product_id': 'P36', 'price': 1006}]",2019-01-01 19:42:00
1406,C135,"[{'product_id': 'P36', 'price': 1939}, {'product_id': 'P39', 'price': 598}, {'product_id': 'P40', 'price': 1362}]",2018-12-31 09:42:00
1407,C133,"[{'product_id': 'P48', 'price': 272}, {'product_id': 'P49', 'price': 1818}]",2018-12-31 18:56:00
1408,C126,"[{'product_id': 'P11', 'price': 2000}, {'product_id': 'P07', 'price': 1900}]",2018-12-31 04:14:00
1409,C121,"[{'product_id': 'P11', 'price': 661}]",2018-12-31 16:00:00
1410,C119,"[{'product_id': 'P23', 'price': 1719}, {'product_id': 'P24', 'price': 19}, {'product_id': 'P23', 'price': 919}]",2018-12-31 18:20:00
1411,C115,"[{'product_id': 'P25', 'price': 318}, {'product_id': 'P29', 'price': 1201}]",2018-12-31 22:44:00
1412,C112,"[{'product_id': 'P47', 'price': 1701}]",2018-12-31 11:03:00
1413,C109,"[{'product_id': 'P38', 'price': 93}, {'product_id': 'P35', 'price': 1147}, {'product_id': 'P36', 'price': 871}]",2018-12-31 08:38:00
1414,C108,"[{'product_id': 'P60', 'price': 535}, {'product_id': 'P59', 'price': 1843}, {'product_id': 'P41', 'price': 137}]",2018-12-31 09:06:00
1415,C103,"[{'product_id': 'P01', 'price': 103}, {'product_id': 'P12', 'price': 115}, {'product_id': 'P04', 'price': 1757}]",2018-12-31 05:41:00
1416,C102,"[{'product_id': 'P46', 'price': 6}, {'product_id': 'P45', 'price': 1530}]",2018-12-31 22:33:00
1417,C88,"[{'product_id': 'P47', 'price': 1939}]",2018-12-31 04:24:00
1418,C87,"[{'product_id': 'P64', 'price': 82}]",2018-12-31 23:55:00
1419,C84,"[{'product_id': 'P37', 'price': 1384}, {'product_id': 'P35', 'price': 642}, {'product_id': 'P35', 'price': 611}]",2018-12-31 08:07:00
1420,C75,"[{'product_id': 'P21', 'price': 1788}, {'product_id': 'P18', 'price': 1992}]",2018-12-31 10:14:00
1421,C67,"[{'product_id': 'P27', 'price': 107}, {'product_id': 'P27', 'price': 1234}, {'product_id': 'P29', 'price': 1450}]",2018-12-31 07:49:00
1422,C66,"[{'product_id': 'P39', 'price': 983}]",2018-12-31 07:46:00
1423,C56,"[{'product_id': 'P43', 'price': 752}]",2018-12-31 15:35:00
1424,C55,"[{'product_id': 'P63', 'price': 870}, {'product_id': 'P61', 'price': 1247}, {'product_id': 'P61', 'price': 1945}]",2018-12-31 03:29:00
1425,C41,"[{'product_id': 'P39', 'price': 1644}, {'product_id': 'P40', 'price': 77}]",2018-12-31 13:16:00
1426,C36,"[{'product_id': 'P23', 'price': 157}]",2018-12-31 14:06:00
1427,C35,"[{'product_id': 'P49', 'price': 1047}]",2018-12-31 11:40:00
1428,C34,"[{'product_id': 'P46', 'price': 679}, {'product_id': 'P41', 'price': 1183}, {'product_id': 'P41', 'price': 1690}]",2018-12-31 22:10:00
1429,C23,"[{'product_id': 'P63', 'price': 892}, {'product_id': 'P64', 'price': 276}]",2018-12-31 20:48:00
1430,C18,"[{'product_id': 'P23', 'price': 1245}, {'product_id': 'P33', 'price': 1128}]",2018-12-31 20:43:00
1431,C15,"[{'product_id': 'P17', 'price': 1178}]",2018-12-31 04:28:00
1432,C10,"[{'product_id': 'P63', 'price': 624}, {'product_id': 'P63', 'price': 658}, {'product_id': 'P64', 'price': 1410}]",2018-12-31 22:23:00
1433,C135,"[{'product_id': 'P63', 'price': 699}, {'product_id': 'P63', 'price': 1500}, {'product_id': 'P64', 'price': 1261}]",2018-12-30 11:25:00
1434,C134,"[{'product_id': 'P26', 'price': 1253}]",2018-12-30 10:22:00
1435,C126,"[{'product_id': 'P39', 'price': 1411}, {'product_id': 'P40', 'price': 180}, {'product_id': 'P37', 'price': 941}]",2018-12-30 09:52:00
1436,C125,"[{'product_id': 'P24', 'price': 1779}, {'product_id': 'P24', 'price': 1373}, {'product_id': 'P32', 'price': 864}]",2018-12-30 18:40:00
1437,C122,"[{'product_id': 'P52', 'price': 1820}, {'product_id': 'P45', 'price': 1862}]",2018-12-30 22:19:00
1438,C114,"[{'product_id': 'P06', 'price': 1181}, {'product_id': 'P05', 'price': 1491}, {'product_id': 'P06', 'price': 1002}]",2018-12-30 12:00:00
1439,C103,"[{'product_id': 'P22', 'price': 1697}]",2018-12-30 17:26:00
1440,C95,"[{'product_id': 'P51', 'price': 247}]",2018-12-30 18:57:00
1441,C93,"[{'product_id': 'P59', 'price': 675}, {'product_id': 'P44', 'price': 1372}]",2018-12-30 04:06:00
1442,C92,"[{'product_id': 'P29', 'price': 151}, {'product_id': 'P27', 'price': 776}, {'product_id': 'P31', 'price': 141}]",2018-12-30 12:33:00
1443,C84,"[{'product_id': 'P39', 'price': 932}]",2018-12-30 03:20:00
1444,C82,"[{'product_id': 'P59', 'price': 296}, {'product_id': 'P58', 'price': 1644}]",2018-12-30 07:23:00
1445,C65,"[{'product_id': 'P34', 'price': 1095}, {'product_id': 'P31', 'price': 1464}, {'product_id': 'P25', 'price': 185}]",2018-12-30 06:57:00
1446,C53,"[{'product_id': 'P23', 'price': 1003}, {'product_id': 'P23', 'price': 920}, {'product_id': 'P25', 'price': 1313}]",2018-12-30 20:03:00
1447,C52,"[{'product_id': 'P33', 'price': 1534}, {'product_id': 'P33', 'price': 100}]",2018-12-30 23:08:00
1448,C49,"[{'product_id': 'P34', 'price': 1629}, {'product_id': 'P25', 'price': 1042}, {'product_id': 'P24', 'price': 457}]",2018-12-30 06:54:00
1449,C48,"[{'product_id': 'P64', 'price': 396}, {'product_id': 'P64', 'price': 1096}, {'product_id': 'P61', 'price': 519}]",2018-12-30 13:38:00
1450,C45,"[{'product_id': 'P63', 'price': 1041}, {'product_id': 'P61', 'price': 1092}]",2018-12-30 22:29:00
1451,C41,"[{'product_id': 'P27', 'price': 796}, {'product_id': 'P30', 'price': 1543}, {'product_id': 'P27', 'price': 1215}]",2018-12-30 07:17:00
1452,C34,"[{'product_id': 'P59', 'price': 713}, {'product_id': 'P58', 'price': 252}]",2018-12-30 04:17:00
1453,C28,"[{'product_id': 'P47', 'price': 420}, {'product_id': 'P56', 'price': 1408}]",2018-12-30 17:04:00
1454,C21,"[{'product_id': 'P31', 'price': 823}, {'product_id': 'P26', 'price': 297}]",2018-12-30 13:35:00
1455,C19,"[{'product_id': 'P04', 'price': 330}]",2018-12-30 07:35:00
1456,C6,"[{'product_id': 'P14', 'price': 1669}]",2018-12-30 16:08:00
1457,C135,"[{'product_id': 'P35', 'price': 1611}]",2018-12-29 21:15:00
1458,C134,"[{'product_id': 'P01', 'price': 1849}]",2018-12-29 10:15:00
1459,C129,"[{'product_id': 'P54', 'price': 1213}, {'product_id': 'P52', 'price': 1085}]",2018-12-29 17:44:00
1460,C126,"[{'product_id': 'P11', 'price': 1325}]",2018-12-29 15:22:00
1461,C118,"[{'product_id': 'P62', 'price': 1625}]",2018-12-29 16:15:00
1462,C110,"[{'product_id': 'P25', 'price': 350}, {'product_id': 'P31', 'price': 1360}, {'product_id': 'P31', 'price': 646}]",2018-12-29 13:46:00
1463,C103,"[{'product_id': 'P34', 'price': 747}, {'product_id': 'P27', 'price': 1808}]",2018-12-29 13:57:00
1464,C92,"[{'product_id': 'P29', 'price': 1830}]",2018-12-29 03:10:00
1465,C88,"[{'product_id': 'P44', 'price': 1934}, {'product_id': 'P59', 'price': 118}, {'product_id': 'P46', 'price': 17}]",2018-12-29 15:01:00
1466,C78,"[{'product_id': 'P29', 'price': 1564}, {'product_id': 'P23', 'price': 368}, {'product_id': 'P30', 'price': 1380}]",2018-12-29 15:58:00
1467,C75,"[{'product_id': 'P28', 'price': 1863}]",2018-12-29 05:43:00
1468,C62,"[{'product_id': 'P63', 'price': 1654}, {'product_id': 'P63', 'price': 815}, {'product_id': 'P61', 'price': 1471}]",2018-12-29 13:15:00
1469,C57,"[{'product_id': 'P29', 'price': 899}]",2018-12-29 10:11:00
1470,C43,"[{'product_id': 'P11', 'price': 121}, {'product_id': 'P12', 'price': 452}]",2018-12-29 12:26:00
1471,C41,"[{'product_id': 'P50', 'price': 295}]",2018-12-29 16:51:00
1472,C40,"[{'product_id': 'P45', 'price': 1816}, {'product_id': 'P44', 'price': 1894}]",2018-12-29 15:36:00
1473,C23,"[{'product_id': 'P61', 'price': 1607}, {'product_id': 'P64', 'price': 1491}, {'product_id': 'P61', 'price': 50}]",2018-12-29 04:13:00
1474,C21,"[{'product_id': 'P29', 'price': 1438}]",2018-12-29 19:28:00
1475,C12,"[{'product_id': 'P60', 'price': 1630}, {'product_id': 'P49', 'price': 977}]",2018-12-29 05:28:00
1476,C9,"[{'product_id': 'P48', 'price': 281}, {'product_id': 'P44', 'price': 389}]",2018-12-29 19:33:00
1477,C137,"[{'product_id': 'P59', 'price': 1205}, {'product_id': 'P44', 'price': 341}, {'product_id': 'P51', 'price': 1560}]",2018-12-28 20:38:00
1478,C130,"[{'product_id': 'P60', 'price': 1086}, {'product_id': 'P53', 'price': 168}]",2018-12-28 19:47:00
1479,C129,"[{'product_id': 'P04', 'price': 158}, {'product_id': 'P10', 'price': 1146}]",2018-12-28 11:10:00
1480,C128,"[{'product_id': 'P16', 'price': 1562}, {'product_id': 'P19', 'price': 370}, {'product_id': 'P16', 'price': 113}]",2018-12-28 04:26:00
1481,C117,"[{'product_id': 'P24', 'price': 1304}, {'product_id': 'P24', 'price': 1453}]",2018-12-28 13:41:00
